0,1,2,3,4,5,6,7,8,9
,"72d2a92c290516c18c823576da2b4ec7cfd30b0e1e3a6e2895eeaeb92a04d565
",13303992,2021-09-19 20:43:00 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257434
,"da6e6ea3485076a8b0e9dd59101d2e688f40f8f11be2af8cc3ba89c027edb531
",13303090,2021-09-19 19:27:50 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257434
,"2037a7a78ae704d8d054559c2062f944787e8f42d987ee9d35e2ad12dcf4b9ec
",13303054,2021-09-19 19:24:50 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.031371
,"028643a37e69d21a6cb08d94351356d480aaf3e5665323f40e9a9e2a78a3d881
",13303045,2021-09-19 19:24:05 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257434
,"dce43707baae98ff18eb2460fee331e1efacd0c9a7f7aaefce830fd4555f40b9
",13289806,2021-09-19 01:00:50 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257434
,"703a63175b02e47f4a870f326202040f3c2fd456db692ba0674556c29d7eca08
",13287176,2021-09-18 21:21:40 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.318748
,"b81abcf0bdf12cb4c54fef2f4b866185f05b01ced7c65261445003ce9da6f23d
",13287097,2021-09-18 21:15:05 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.093807
,"70861407b6f1219268ff7af60ca6f66950e326b6d6786af8dd15a78e09b7865c
",13287085,2021-09-18 21:14:05 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.318748
,"e17f53b14fd9c2226c354a8882a00f39844e86fa20ea20c985e9f36587f998f5
",13286212,2021-09-18 20:01:20 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257434
,"99217b96afc0fed73611052418c88856a8a97a9756b69d13abf8a43fddc9cc2b
",13285299,2021-09-18 18:45:15 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257434
,"33536dd9468d7b72086eddada0d8de522181e4a89449e0b9184beafa00dd403b
",13284089,2021-09-18 17:04:25 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257434
,"443ea4c21638e3990809627ec830c1546f369f42b2d74e276175009d0203e1d6
",13281741,2021-09-18 13:48:45 +0000 UTC,3 months ago,io1ewsvs36knr9spfa3a85dl3xydt2ypm9fxv4rjm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257434
,"83c5f7341d4c3e32ca0d00674e1f01b5ec80d517d9350947ef409a5ac9e24ea1
",13276548,2021-09-18 06:35:55 +0000 UTC,3 months ago,io1p2leascsqxdjaq8s9yn3cvvrh9m365wnl8r8yr,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.052757
