0,1,2,3,4,5,6,7,8,9
,"918293634791006338015ad487d21e70a4997a9edf759dbfffa9c41aa1cd9170
",12539227,2021-08-06 13:49:45 +0000 UTC,5 months ago,io1pz723pw89z098072sc5dh7kd8smm6a6uj0zh5r,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.242676
,"b90775e62d5cbfd9a6994978e5c2f3f347ffbbe3f7127a42906dfe7083b873b9
",12538454,2021-08-06 12:45:20 +0000 UTC,5 months ago,io12jk69q6thn06zhxxaayt5lpyg4qp3gr6qfmqpa,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.038998
,"6317195132da60d9af139599fc65e8ee34033932ddd85ad36e582c4bfd8abd8d
",12538423,2021-08-06 12:42:45 +0000 UTC,5 months ago,io12jk69q6thn06zhxxaayt5lpyg4qp3gr6qfmqpa,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.242881
,"fb0a491317442388154e11abec216da3c867d00da22e66a4adfc5e118b91ffc7
",12538389,2021-08-06 12:39:55 +0000 UTC,5 months ago,io12jk69q6thn06zhxxaayt5lpyg4qp3gr6qfmqpa,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.242881
,"f6e7ca072bc82e39df07ae001e3bff0ab9574a4b2d25e5bf3520c002ebffef09
",12538352,2021-08-06 12:36:50 +0000 UTC,5 months ago,io12jk69q6thn06zhxxaayt5lpyg4qp3gr6qfmqpa,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.242881
,"d38b05b9df14595bda807fa5d17fefe422f5d4dc39963930d968b5784962e893
",12538254,2021-08-06 12:28:40 +0000 UTC,5 months ago,io12jk69q6thn06zhxxaayt5lpyg4qp3gr6qfmqpa,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.242881
,"d1cfec11831213ed6e8556afbca9d8beaf160ff336345966abbd84166290c8dd
",12538172,2021-08-06 12:21:50 +0000 UTC,5 months ago,io12jk69q6thn06zhxxaayt5lpyg4qp3gr6qfmqpa,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.242881
,"9de0db9e9abd0318680fb385f5296c956b77f44e4d64a00621cffa1de0573d67
",12538042,2021-08-06 12:11:00 +0000 UTC,5 months ago,io12jk69q6thn06zhxxaayt5lpyg4qp3gr6qfmqpa,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257881
,"d57a0195866a0a6cbb917c3dc9e1848634e31f350628e570686508f6f1c6aa00
",12534054,2021-08-06 06:38:40 +0000 UTC,5 months ago,io15q6rtpr4vwqe5mpgp3saq5wdjulxv5w9gacv9t,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"5e6cf606cac85876b82a6a07fe9c8dfd155f4f09b82951a5c921cdf7425c1167
",12534019,2021-08-06 06:35:45 +0000 UTC,5 months ago,io1ymd8gn0stqq92dvkxe9szcmnf3pj8fxqnsd35g,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.086591
