0,1,2,3,4,5,6,7,8,9
,"abfc479f0311b5cb4c35d87ea3bad073c53ad6abc27eec505d8c8a07a059b717
",13865630,2021-10-22 09:14:55 +0000 UTC,2 months ago,io1cwz8p5er5aa8p2sdej4e055evhxx0kywc4ymhy,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.052757
,"9a7fda5d31bf8748a7b43ca1c9eb5e61fac71a5b471695694dee617af809cefc
",13865528,2021-10-22 09:06:25 +0000 UTC,2 months ago,io1cwz8p5er5aa8p2sdej4e055evhxx0kywc4ymhy,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.242434
,"b8ef09bc1477095521d793cfeafce77938f449b57c04088841c6c5160dd6e461
",13853581,2021-10-21 16:30:50 +0000 UTC,2 months ago,io18yq65thpuymuzaj5uf35j2wxvkly3e35hdengx,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.052757
,"83f90c9ba5703fbb08bcab525969948e98d3829b3f403f0bf5ecd115cd4a7323
",13851302,2021-10-21 13:20:55 +0000 UTC,2 months ago,io1j083phnszeaurl2egu6zyhytmxfmlzn4hx8e24,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.052757
,"f57239408dd5e8bbc6a9c4a0b6baeeee5d42909b0d2487f931130a105c4796e8
",13849323,2021-10-21 10:35:35 +0000 UTC,2 months ago,io1p2leascsqxdjaq8s9yn3cvvrh9m365wnl8r8yr,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.052757
,"9a5de6c63b9c221f12f3867d4231f927e2179d56d2cecca69b1fc38b96390c6c
",13849304,2021-10-21 10:34:00 +0000 UTC,2 months ago,io1p2leascsqxdjaq8s9yn3cvvrh9m365wnl8r8yr,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.052757
,"90c9d2403de3ce3b2b008433194b1b116a9e3559aa302ea9d4e4187265b17f5a
",13847717,2021-10-21 08:21:45 +0000 UTC,2 months ago,io13psl253x3mzrf04d79hycd7m25ytjhd94vf8sd,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0.1025 IOTX,0.186128
,"70eb79b83942391e1a615ef3e08cb7998f0a5fce70930ec611acabddc58cc3aa
",13830142,2021-10-20 07:55:45 +0000 UTC,2 months ago,io1cwz8p5er5aa8p2sdej4e055evhxx0kywc4ymhy,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257881
,"aa0bef0b2cd94221c79f70a6db1c6587885033abb29070d8625fd101d024f90c
",13830006,2021-10-20 07:44:25 +0000 UTC,2 months ago,io1cwz8p5er5aa8p2sdej4e055evhxx0kywc4ymhy,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257881
,"72b27341b098bea209a89148aafb1aec04563d1243e0cdbb18544c605c89ded5
",13829886,2021-10-20 07:34:25 +0000 UTC,2 months ago,io1cwz8p5er5aa8p2sdej4e055evhxx0kywc4ymhy,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257881
,"2945401c44bbcc4d7804408cdb541426e62c195b1384333ec8be18ec9187d660
",13818996,2021-10-19 16:26:25 +0000 UTC,2 months ago,io1mpfaa05wn27kzzjgyuhejk2ls8fmr2x5up8y8a,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"f2f383140c38174554552de1077ceab989825eee2ce2d0c07ea5bb57d2054a04
",13818971,2021-10-19 16:24:20 +0000 UTC,2 months ago,io1mpfaa05wn27kzzjgyuhejk2ls8fmr2x5up8y8a,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"ed8111644a9df607c323656402c0e3e0f464ca2ef612801ed0c9290dcc0b6d74
",13818921,2021-10-19 16:20:10 +0000 UTC,2 months ago,io1mpfaa05wn27kzzjgyuhejk2ls8fmr2x5up8y8a,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"f5642a5e415a228b6358fcaff9e101210940006225ebd0c68a76eed35bd86a9e
",13818893,2021-10-19 16:17:50 +0000 UTC,2 months ago,io1u75d9vt39fclkxekve95g3hk7gsn6nqrpzhgrm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.086591
,"7988a4465fdd95bba1b3b79cda800bc2f7458f1b01861e5705571e1211041574
",13818890,2021-10-19 16:17:35 +0000 UTC,2 months ago,io1mpfaa05wn27kzzjgyuhejk2ls8fmr2x5up8y8a,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.278527
,"378c8ae737f99c886da8044cf56f85659c223fcf1c9d962658fb3361bcfe19aa
",13818864,2021-10-19 16:15:25 +0000 UTC,2 months ago,io1mpfaa05wn27kzzjgyuhejk2ls8fmr2x5up8y8a,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.278527
,"da1bd95503aec8e0556197966ab36d734793e3854b1e42043c62a0cd1f70a7f8
",13818754,2021-10-19 16:06:15 +0000 UTC,2 months ago,io1mpfaa05wn27kzzjgyuhejk2ls8fmr2x5up8y8a,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.278527
,"4ad2b1f30e88c4c3ec669cc4396033968effde4e510e6ac731727b2b80573527
",13818736,2021-10-19 16:04:45 +0000 UTC,2 months ago,io1u75d9vt39fclkxekve95g3hk7gsn6nqrpzhgrm,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.086591
,"fe45a2e5d7629cd20c06eddd5931a9aa06688626acfca93964c79534d50cf8a4
",13818724,2021-10-19 16:03:45 +0000 UTC,2 months ago,io1mpfaa05wn27kzzjgyuhejk2ls8fmr2x5up8y8a,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
