0,1,2,3,4,5,6,7,8,9
,"81fb6727d727d95e8c937b666c68b03f0d32839af5612bd3e2f9b468ec135d39
",13032658,2021-09-04 03:36:20 +0000 UTC,4 months ago,io1p2leascsqxdjaq8s9yn3cvvrh9m365wnl8r8yr,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257881
,"982c3166d03777b6980ec382512ad46b65665ce3503e8a14ce6245a94bc3d7ee
",13030478,2021-09-04 00:34:00 +0000 UTC,4 months ago,io1p2leascsqxdjaq8s9yn3cvvrh9m365wnl8r8yr,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"17317d330cda69fd724a06447fd5ccec9df1995ced4c6f07093717b05e1078a8
",13029311,2021-09-03 22:56:15 +0000 UTC,4 months ago,io1mjsrqx38tgrfgzrfegdx6mzs5c6urmwx5lvul3,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"c548d861bf6536684790d55cedf2799504ab1432b8630eba248aade9cf016939
",13019759,2021-09-03 09:38:40 +0000 UTC,4 months ago,io1mjsrqx38tgrfgzrfegdx6mzs5c6urmwx5lvul3,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"251ce08a6b3f5a9e3047af13582c7dfbb66f29ef520f1e4b840e15895eefc892
",13019687,2021-09-03 09:32:40 +0000 UTC,4 months ago,io1mjsrqx38tgrfgzrfegdx6mzs5c6urmwx5lvul3,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"b18eb5f51c82d45e0970d8e4f4b59fd19c24d65dcbff02e233dcac8b33b93be0
",13018466,2021-09-03 07:50:55 +0000 UTC,4 months ago,io1p2leascsqxdjaq8s9yn3cvvrh9m365wnl8r8yr,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.242881
,"51475ca12395e82aa4cd89253d659221979c4095032152556728ddb983a53107
",13018180,2021-09-03 07:27:05 +0000 UTC,4 months ago,io1p2leascsqxdjaq8s9yn3cvvrh9m365wnl8r8yr,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.257881
,"19bc4b51e6f181a9fa9670b4152c8aca9756f81d67008311c906ac795c677fad
",13016490,2021-09-03 05:06:10 +0000 UTC,4 months ago,io1p2leascsqxdjaq8s9yn3cvvrh9m365wnl8r8yr,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303748
,"5b607f235fd35532c6e712d24b1c58d18162b0e3b40b8b0cd03507994e432db4
",13004441,2021-09-02 12:14:15 +0000 UTC,4 months ago,io1ycxr778ucn8x9klpzxzt9tax0em3feht0t870z,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.052757
,"0b49ff55508157231b99987917ee84a434aac8f58279f4b4d953f0fda7c487bd
",13004425,2021-09-02 12:12:55 +0000 UTC,4 months ago,io1ycxr778ucn8x9klpzxzt9tax0em3feht0t870z,, io1gc27duq6mnwfmgf5mr9qurlhgjfckte5zjs7kx,0 IOTX,0.303661
